current_node_id,target_node_id,current_j_real,current_j_imag,target_j_real,target_j_imag,euclidean_j_distance,current_num_neighbors,target_num_neighbors,candidate_isogeny_degree,candidate_isogeny_cost,shortest_path_length,best_next_action
236,919,0.8983926043141501,0.3456317148330141,0.0949446156408761,0.0010827017573082,0.8742097533856348,3,3,2,1.00000000000000,5,431
431,919,0.1029399516948446,0.0355625884900474,0.0949446156408761,0.0010827017573082,0.03539474519922997,3,3,2,1.00000000000000,4,692
692,919,0.3063213125676688,0.641292579328725,0.0949446156408761,0.0010827017573082,0.6742023400609714,3,3,2,1.00000000000000,3,491
491,919,0.5504289164653952,0.773965186974265,0.0949446156408761,0.0010827017573082,0.8971138635941039,3,3,2,1.00000000000000,2,749
749,919,0.0235695844090946,0.4872990755392687,0.0949446156408761,0.0010827017573082,0.4914272654391664,3,3,2,1.00000000000000,1,919
266,966,0.05713333888565,0.1685683351378362,0.1527442325310235,0.8737403181477471,0.7116241765186151,3,3,2,1.00000000000000,10,481
481,966,0.841758973931873,0.6522028816523695,0.1527442325310235,0.8737403181477471,0.7237542052635155,3,3,2,1.00000000000000,9,701
701,966,0.8455067877071708,0.582326975930707,0.1527442325310235,0.8737403181477471,0.7515595078743201,3,3,2,1.00000000000000,8,699
699,966,0.5960689597734655,0.5892396102273674,0.1527442325310235,0.8737403181477471,0.526761299443859,3,3,2,1.00000000000000,7,438
438,966,0.5117847922045473,0.0575497626384609,0.1527442325310235,0.8737403181477471,0.8916709855059962,3,3,2,1.00000000000000,6,404
404,966,0.0733738652452735,0.5199466977596402,0.1527442325310235,0.8737403181477471,0.36258734262298614,3,3,2,1.00000000000000,5,221
221,966,0.5964853835262763,0.124427417339885,0.1527442325310235,0.8737403181477471,0.8708478813223838,3,3,2,1.00000000000000,4,403
403,966,0.3567918714083451,0.2630132422753394,0.1527442325310235,0.8737403181477471,0.6439122612088324,3,3,2,1.00000000000000,3,664
664,966,0.9262097110019156,0.3193970184059299,0.1527442325310235,0.8737403181477471,0.951601460883101,3,3,2,1.00000000000000,2,875
875,966,0.208128591654868,0.0248188556675272,0.1527442325310235,0.8737403181477471,0.8507262054827713,3,3,2,1.00000000000000,1,966
96,946,0.3089864245856584,0.1264262513533772,0.1324227533938536,0.6213875239443658,0.5255106006063234,3,3,2,1.00000000000000,8,182
182,946,0.803031564920463,0.9556092279503624,0.1324227533938536,0.6213875239443658,0.7492798712936333,3,3,2,1.00000000000000,7,224
224,946,0.803031564920463,0.0443907720496377,0.1324227533938536,0.6213875239443658,0.884670237882002,3,3,2,1.00000000000000,6,119
119,946,0.3089864245856584,0.8735737486466228,0.1324227533938536,0.6213875239443658,0.30785162321206794,3,3,2,1.00000000000000,5,225
225,946,0.213458815690847,0.8681602398600816,0.1324227533938536,0.6213875239443658,0.2597375920289952,3,3,2,1.00000000000000,4,411
411,946,0.9948363454651452,0.3040726243024902,0.1324227533938536,0.6213875239443658,0.918937402288122,3,3,2,1.00000000000000,3,673
673,946,0.7311568251853086,0.7618888981427501,0.1324227533938536,0.6213875239443658,0.6149984755067363,3,3,2,1.00000000000000,2,878
878,946,0.0400599650204047,0.4918797368201882,0.1324227533938536,0.6213875239443658,0.15906964387311553,3,3,2,1.00000000000000,1,946
920,754,0.8708253518780711,0.0491380028316815,0.9665195302740068,0.5824935454318314,0.5418722271912204,3,3,2,1.00000000000000,9,755
755,754,0.7665528441742318,0.1329224618972266,0.9665195302740068,0.5824935454318314,0.4920374322144654,3,3,2,1.00000000000000,8,498
498,754,0.3693678687432331,0.5804114266677771,0.9665195302740068,0.5824935454318314,0.5971552914339044,3,3,2,1.00000000000000,7,278
278,754,0.3383026567835429,0.3669526109769301,0.9665195302740068,0.5824935454318314,0.6641643882080894,3,3,2,1.00000000000000,6,149
149,754,0.8103606229699342,0.2760889481136004,0.9665195302740068,0.5824935454318314,0.3439031572814493,3,3,2,1.00000000000000,5,78
78,754,0.0667943699508619,0.5112850837011743,0.9665195302740068,0.5824935454318314,0.9025386468958299,3,3,2,1.00000000000000,4,148
148,754,0.8340134921295911,0.249271258432581,0.9665195302740068,0.5824935454318314,0.35860137018385774,3,3,2,1.00000000000000,3,276
276,754,0.3619555259431998,0.6831848088614975,0.9665195302740068,0.5824935454318314,0.6128918060013223,3,3,2,1.00000000000000,2,497
497,754,0.7874573165653369,0.0662113766969268,0.9665195302740068,0.5824935454318314,0.5464527007270308,3,3,2,1.00000000000000,1,754
233,437,0.7194969601066045,0.5892396102273674,0.7292412759223786,0.1058549179645206,0.48348289773761866,3,3,2,1.00000000000000,10,124
124,437,0.09777629715999,0.7457316565336887,0.7292412759223786,0.1058549179645206,0.8989940266571849,3,3,2,1.00000000000000,9,113
113,437,0.2595985675022903,0.1948863163154826,0.7292412759223786,0.1058549179645206,0.47800717930223996,3,3,2,1.00000000000000,8,58
58,437,0.9572749229616058,0.5179478637461481,0.7292412759223786,0.1058549179645206,0.47097764293540534,3,3,2,1.00000000000000,7,29
29,437,0.539185475139502,0.342217040059965,0.7292412759223786,0.1058549179645206,0.303295664612408,3,3,2,1.00000000000000,6,59
59,437,0.612309486133089,0.3263096527025901,0.7292412759223786,0.1058549179645206,0.2495462552950038,3,3,2,1.00000000000000,5,114
114,437,0.8782376946781044,0.3662863329724327,0.7292412759223786,0.1058549179645206,0.3000407551067937,3,3,2,1.00000000000000,4,216
216,437,0.7678854001832265,0.9355376030648788,0.7292412759223786,0.1058549179645206,0.8305821610745249,3,3,2,1.00000000000000,3,396
396,437,0.9403681185974848,0.986424585658366,0.7292412759223786,0.1058549179645206,0.9055260809940309,3,3,2,1.00000000000000,2,652
652,437,0.6178062796701924,0.2932456067294078,0.7292412759223786,0.1058549179645206,0.2180207068732316,3,3,2,1.00000000000000,1,437
186,451,0.3102356958440909,0.758973931873074,0.9127175814108436,0.6028983093195636,0.6223696830594623,3,3,2,1.00000000000000,11,98
98,451,0.6254684767219122,0.632630965270259,0.9127175814108436,0.6028983093195636,0.28878379278358934,3,3,2,1.00000000000000,10,185
185,451,0.5964853835262763,0.875572582660115,0.9127175814108436,0.6028983093195636,0.41755725633821983,3,3,2,1.00000000000000,9,344
344,451,0.0733738652452735,0.4800533022403598,0.9127175814108436,0.6028983093195636,0.8482857829946926,3,3,2,1.00000000000000,8,435
435,451,0.5117847922045473,0.9424502373615392,0.9127175814108436,0.6028983093195636,0.525397576410249,3,3,2,1.00000000000000,7,696
696,451,0.5960689597734655,0.4107603897726326,0.9127175814108436,0.6028983093195636,0.370382680092731,3,3,2,1.00000000000000,6,893
893,451,0.3795286083118181,0.0526359623552927,0.9127175814108436,0.6028983093195636,0.7662108923273154,3,3,2,1.00000000000000,5,899
899,451,0.0885316898475889,0.3888565003747813,0.9127175814108436,0.6028983093195636,0.8515258538812969,3,3,2,1.00000000000000,4,710
710,451,0.5788290164070958,0.8121096027317398,0.9127175814108436,0.6028983093195636,0.39401895783256113,3,3,2,1.00000000000000,3,452
452,451,0.8542516865161989,0.6263013242275339,0.9127175814108436,0.6028983093195636,0.0629758840558378,3,3,2,1.00000000000000,2,248
248,451,0.2061297576413758,0.8231864745565087,0.9127175814108436,0.6028983093195636,0.7401305482431678,3,3,2,1.00000000000000,1,451
791,628,0.5477638044474057,0.0499708503373032,0.776380444740568,0.6665278587490631,0.6575774576736889,3,3,2,1.00000000000000,9,539
539,628,0.6038144415757475,0.9332889147997002,0.776380444740568,0.6665278587490631,0.3177113256928875,3,3,2,1.00000000000000,8,413
413,628,0.7132506038144416,0.3676188889814275,0.776380444740568,0.6665278587490631,0.3055027807122339,3,3,2,1.00000000000000,7,226
226,628,0.4011826434579828,0.0802864995419338,0.776380444740568,0.6665278587490631,0.6960260924220504,3,3,2,1.00000000000000,6,120
120,628,0.3401349212959107,0.7600566336303822,0.776380444740568,0.6665278587490631,0.44615892735246654,3,3,2,1.00000000000000,5,227
227,628,0.9853418839010576,0.5909053052386108,0.776380444740568,0.6665278587490631,0.2222243318258921,3,3,2,1.00000000000000,4,415
415,628,0.2369451153493795,0.0459731823103189,0.776380444740568,0.6665278587490631,0.8222399777713161,3,3,2,1.00000000000000,3,627
627,628,0.7724660614641459,0.1349212959107187,0.776380444740568,0.6665278587490631,0.5316209740494006,3,3,2,1.00000000000000,2,372
372,628,0.9964187557258266,0.3836095610893645,0.776380444740568,0.6665278587490631,0.3584126413115296,3,3,2,1.00000000000000,1,628
631,95,0.9599400349795952,0.4002665112017989,0.3401349212959107,0.2399433663696177,0.6402045686476516,3,3,2,1.00000000000000,9,844
844,95,0.5670025818272675,0.6432914133422171,0.3401349212959107,0.2399433663696177,0.4627727113730683,3,3,2,1.00000000000000,8,604
604,95,0.7821270925293579,0.4637294911301741,0.3401349212959107,0.2399433663696177,0.4954162987498536,3,3,2,1.00000000000000,7,843
843,95,0.3355542600149913,0.2924127592237861,0.3401349212959107,0.2399433663696177,0.0526689628173517,3,3,2,1.00000000000000,6,932
932,95,0.084700591321729,0.3626218039476971,0.3401349212959107,0.2399433663696177,0.283366716422303,3,3,2,1.00000000000000,5,825
825,95,0.5346880986091447,0.969517781294245,0.3401349212959107,0.2399433663696177,0.7550693780807741,3,3,2,1.00000000000000,4,579
579,95,0.562421920546348,0.8933122345298575,0.3401349212959107,0.2399433663696177,0.6901466423281046,3,3,2,1.00000000000000,3,336
336,95,0.5795785791621554,0.1138502540184892,0.3401349212959107,0.2399433663696177,0.2706154804787811,3,3,2,1.00000000000000,2,180
180,95,0.4011826434579828,0.919713500458066,0.3401349212959107,0.2399433663696177,0.6825058677988085,3,3,2,1.00000000000000,1,95
482,183,0.7751311734821354,0.4389106354626468,0.0399766802698425,0.316565336886816,0.7452653896256236,3,3,2,1.00000000000000,6,727
727,183,0.6012326143083202,0.1508286832680936,0.0399766802698425,0.316565336886816,0.5852152269431619,3,3,2,1.00000000000000,5,589
589,183,0.5388523361372533,0.2969934205047055,0.0399766802698425,0.316565336886816,0.49925943148628404,3,3,2,1.00000000000000,4,342
342,183,0.226534521529108,0.9335387690513868,0.0399766802698425,0.316565336886816,0.6445619009313593,3,3,2,1.00000000000000,3,184
184,183,0.2398600816190555,0.6753560423086533,0.0399766802698425,0.316565336886816,0.4107117534622429,3,3,2,1.00000000000000,2,97
97,183,0.2655950695427667,0.8860664612309486,0.0399766802698425,0.316565336886816,0.6125644359635481,3,3,2,1.00000000000000,1,183
945,937,0.535854085117015,0.0174897976180561,0.1508286832680936,0.6966769384525693,0.7807302558143141,3,3,2,1.00000000000000,8,862
862,937,0.1245939868410094,0.1091863079870075,0.1508286832680936,0.6966769384525693,0.5880761006718812,3,3,2,1.00000000000000,7,908
908,937,0.2350295660864495,0.7977013408844841,0.1508286832680936,0.6966769384525693,0.13151318775741078,3,3,2,1.00000000000000,6,948
948,937,0.799616890147414,0.4531523278087782,0.1508286832680936,0.6966769384525693,0.692986560746234,3,3,2,1.00000000000000,5,852
852,937,0.677188306821021,0.8188556675272758,0.1508286832680936,0.6966769384525693,0.5403536759799918,3,3,2,1.00000000000000,4,624
624,937,0.1127675522611809,0.1942200383109852,0.1508286832680936,0.6966769384525693,0.5038964042275109,3,3,2,1.00000000000000,3,530
530,937,0.5337719663529608,0.8517531439993338,0.1508286832680936,0.6966769384525693,0.4131515310229396,3,3,2,1.00000000000000,2,782
782,937,0.4478221037727992,0.5960689597734655,0.1508286832680936,0.6966769384525693,0.31357145469092024,3,3,2,1.00000000000000,1,937
203,849,0.4002665112017989,0.5124510702090447,0.8953110685433497,0.1406679436995086,0.6191056508470083,3,3,2,1.00000000000000,9,107
107,849,0.8475889064712251,0.849004747230782,0.8953110685433497,0.1406679436995086,0.7099425554153941,3,3,2,1.00000000000000,8,55
55,849,0.516948446739402,0.4140084950445573,0.8953110685433497,0.1406679436995086,0.46676903345013404,3,3,2,1.00000000000000,7,27
27,849,0.0919463646206379,0.2487715499292079,0.8953110685433497,0.1406679436995086,0.8106054756715454,3,3,2,1.00000000000000,6,54
54,849,0.4556508703256434,0.664529024735571,0.8953110685433497,0.1406679436995086,0.6839090013452848,3,3,2,1.00000000000000,5,105
105,849,0.6200549679353711,0.5263596235529274,0.8953110685433497,0.1406679436995086,0.47383962775401317,3,3,2,1.00000000000000,4,199
199,849,0.007745481802282,0.68634962938286,0.8953110685433497,0.1406679436995086,1.0418930717003736,3,3,2,1.00000000000000,3,365
365,849,0.0960273173981843,0.8814857999500292,0.8953110685433497,0.1406679436995086,1.0898007207670142,3,3,2,1.00000000000000,2,619
619,849,0.8365120346464562,0.2972432747563921,0.8953110685433497,0.1406679436995086,0.1672517882797691,3,3,2,1.00000000000000,1,849
851,930,0.4908803198134421,0.770550512201216,0.0563837761305904,0.5589239610227368,0.4832939515823074,3,3,2,1.00000000000000,7,686
686,930,0.4977929541101024,0.4085949862580161,0.0563837761305904,0.5589239610227368,0.46630554688783243,3,3,2,1.00000000000000,6,422
422,930,0.9127175814108436,0.3971016906804364,0.0563837761305904,0.5589239610227368,0.871489548557236,3,3,2,1.00000000000000,5,687
687,930,0.755559257100025,0.2021320896143916,0.0563837761305904,0.5589239610227368,0.784950184847363,3,3,2,1.00000000000000,4,785
785,930,0.1566586158074456,0.4016823519613559,0.0563837761305904,0.5589239610227368,0.18649387950394286,3,3,2,1.00000000000000,3,535
535,930,0.5542600149912551,0.1445823269759307,0.0563837761305904,0.5589239610227368,0.6477343119880395,3,3,2,1.00000000000000,2,786
786,930,0.996085616723578,0.185891563254768,0.0563837761305904,0.5589239610227368,1.0110354687143122,3,3,2,1.00000000000000,1,930
783,175,0.4232531023569584,0.286083118181061,0.1580744565670025,0.1180144915465978,0.3139534638155621,3,3,2,1.00000000000000,9,792
792,175,0.4232531023569584,0.713916881818939,0.1580744565670025,0.1180144915465978,0.6522418055562557,3,3,2,1.00000000000000,8,540
540,175,0.2334471558257683,0.9910885316898476,0.1580744565670025,0.1180144915465978,0.8763214726147073,3,3,2,1.00000000000000,7,631
631,175,0.9599400349795952,0.4002665112017989,0.1580744565670025,0.1180144915465978,0.8500909412776976,3,3,2,1.00000000000000,6,375
375,175,0.8888981427500625,0.7126676105605064,0.1580744565670025,0.1180144915465978,0.9421866016024456,3,3,2,1.00000000000000,5,204
204,175,0.4002665112017989,0.4875489297909552,0.1580744565670025,0.1180144915465978,0.4418288043765334,3,3,2,1.00000000000000,4,376
376,175,0.7284917131673191,0.9838427583909386,0.1580744565670025,0.1180144915465978,1.0368386732245796,3,3,2,1.00000000000000,3,569
569,175,0.5156991754809694,0.9531939701840592,0.1580744565670025,0.1180144915465978,0.9085263898838798,3,3,2,1.00000000000000,2,327
327,175,0.4324977096693595,0.9402848338469226,0.1580744565670025,0.1180144915465978,0.8668544501068063,3,3,2,1.00000000000000,1,175
115,579,0.1763138169401182,0.7998667443991005,0.562421920546348,0.8933122345298575,0.39725499027221356,3,3,2,1.00000000000000,10,218
218,579,0.8409261264262513,0.4788040309819272,0.562421920546348,0.8933122345298575,0.49938126066296085,3,3,2,1.00000000000000,9,399
399,579,0.6704422420254851,0.0291496626967602,0.562421920546348,0.8933122345298575,0.8708876738188738,3,3,2,1.00000000000000,8,657
657,579,0.4668110269009744,0.3846089780961106,0.562421920546348,0.8933122345298575,0.5176103226269405,3,3,2,1.00000000000000,7,522
522,579,0.2998251020238194,0.9297909552760888,0.562421920546348,0.8933122345298575,0.2651184379959933,3,3,2,1.00000000000000,6,295
295,579,0.5357708003664529,0.0122428583326392,0.562421920546348,0.8933122345298575,0.8814723636503862,3,3,2,1.00000000000000,5,523
523,579,0.5371866411260098,0.8893145665028733,0.562421920546348,0.8933122345298575,0.025549964326325718,3,3,2,1.00000000000000,4,777
777,579,0.8725743316398767,0.7295744149246273,0.562421920546348,0.8933122345298575,0.3507201044653759,3,3,2,1.00000000000000,3,932
932,579,0.084700591321729,0.3626218039476971,0.562421920546348,0.8933122345298575,0.7140378151804117,3,3,2,1.00000000000000,2,825
825,579,0.5346880986091447,0.969517781294245,0.562421920546348,0.8933122345298575,0.0810953157519209,3,3,2,1.00000000000000,1,579
8,281,0.60889481136004,0.0,0.974764720579662,0.3342217040059965,0.49554509169302285,3,3,2,1.00000000000000,8,16
16,281,0.1598234363288082,0.9426168068626636,0.974764720579662,0.3342217040059965,1.016992575172703,3,3,2,1.00000000000000,7,33
33,281,0.2703423003248105,0.6626134754726409,0.974764720579662,0.3342217040059965,0.7772078883572293,3,3,2,1.00000000000000,6,65
65,281,0.530024152577663,0.5450986924294162,0.974764720579662,0.3342217040059965,0.4922024756878736,3,3,2,1.00000000000000,5,125
125,281,0.8508370117431499,0.500957774631465,0.974764720579662,0.3342217040059965,0.20774742902160917,3,3,2,1.00000000000000,4,234
234,281,0.8425918214374948,0.0903639543599566,0.974764720579662,0.3342217040059965,0.2773738944639098,3,3,2,1.00000000000000,3,427
427,281,0.2094611476638627,0.0288165236945115,0.974764720579662,0.3342217040059965,0.8239914337411396,3,3,2,1.00000000000000,2,277
277,281,0.7935371033563754,0.2946614474889648,0.974764720579662,0.3342217040059965,0.1854951836035735,3,3,2,1.00000000000000,1,281
672,156,0.9770966935954026,0.3717831265095361,0.5683351378362622,0.7556425418505872,0.5607442021212582,3,3,2,1.00000000000000,9,477
477,156,0.5441825601732323,0.8980594653119014,0.5683351378362622,0.7556425418505872,0.1444504312764573,3,3,2,1.00000000000000,8,262
262,156,0.0700424752227867,0.4869659365370201,0.5683351378362622,0.7556425418505872,0.5661119110716972,3,3,2,1.00000000000000,7,139
139,156,0.2815024569001416,0.2993253935204464,0.5683351378362622,0.7556425418505872,0.5389789668559934,3,3,2,1.00000000000000,6,261
261,156,0.0933622053801949,0.995169484467394,0.5683351378362622,0.7556425418505872,0.5319515417829624,3,3,2,1.00000000000000,5,476
476,156,0.7104189222953278,0.9819272091280088,0.5683351378362622,0.7556425418505872,0.26719384807862545,3,3,2,1.00000000000000,4,736
736,156,0.7015074539851753,0.2990755392687599,0.5683351378362622,0.7556425418505872,0.47559257104692076,3,3,2,1.00000000000000,3,515
515,156,0.6065628383442991,0.5133672024652286,0.5683351378362622,0.7556425418505872,0.24527269958236866,3,3,2,1.00000000000000,2,290
290,156,0.4646456233863579,0.918214374947947,0.5683351378362622,0.7556425418505872,0.1928240553548564,3,3,2,1.00000000000000,1,156
91,572,0.5760806196385442,0.6192221204297493,0.3693678687432331,0.4195885733322229,0.2873738236329942,3,3,2,1.00000000000000,7,46
46,572,0.8808195219455318,0.4889647705505122,0.3693678687432331,0.4195885733322229,0.5161354960703977,3,3,2,1.00000000000000,6,23
23,572,0.115682518530857,0.3955192804197551,0.3693678687432331,0.4195885733322229,0.25482462160019403,3,3,2,1.00000000000000,5,47
47,572,0.2476888481718997,0.2162904972099608,0.3693678687432331,0.4195885733322229,0.23693014118556557,3,3,2,1.00000000000000,4,93
93,572,0.0667943699508619,0.4887149162988257,0.3693678687432331,0.4195885733322229,0.3103694145101824,3,3,2,1.00000000000000,3,176
176,572,0.8103606229699342,0.7239110518863996,0.3693678687432331,0.4195885733322229,0.535804796762598,3,3,2,1.00000000000000,2,329
329,572,0.3383026567835429,0.6330473890230699,0.3693678687432331,0.4195885733322229,0.21570747179974892,3,3,2,1.00000000000000,1,572
79,513,0.6688598317648039,0.2286166402931623,0.3264762222037145,0.9885899891729824,0.8335382577324746,3,3,2,1.00000000000000,7,40
40,513,0.2476888481718997,0.7837095027900391,0.3264762222037145,0.9885899891729824,0.21950732107913953,3,3,2,1.00000000000000,6,20
20,513,0.115682518530857,0.6044807195802449,0.3264762222037145,0.9885899891729824,0.43814828140161266,3,3,2,1.00000000000000,5,41
41,513,0.8808195219455318,0.5110352294494878,0.3264762222037145,0.9885899891729824,0.7316796037222925,3,3,2,1.00000000000000,4,81
81,513,0.9760139918380945,0.0114932955775797,0.3264762222037145,0.9885899891729824,1.1732933404808334,3,3,2,1.00000000000000,3,155
155,513,0.9715999000582992,0.2154576497043391,0.3264762222037145,0.9885899891729824,1.0069350396430166,3,3,2,1.00000000000000,2,289
289,513,0.0119930040809527,0.6472057966186391,0.3264762222037145,0.9885899891729824,0.46415822884747987,3,3,2,1.00000000000000,1,513
118,347,0.2655950695427667,0.1139335387690513,0.3093195635879071,0.5997334887982011,0.48776369568452704,3,3,2,1.00000000000000,8,223
223,347,0.0399766802698425,0.683434663113184,0.3093195635879071,0.5997334887982011,0.2820487109982878,3,3,2,1.00000000000000,7,408
408,347,0.5286915965686683,0.3646206379611893,0.3093195635879071,0.5997334887982011,0.32156203364641656,3,3,2,1.00000000000000,6,340
340,347,0.5286915965686683,0.6353793620388107,0.3093195635879071,0.5997334887982011,0.22224922302045913,3,3,2,1.00000000000000,5,586
586,347,0.0554676438744065,0.6507037561422504,0.3093195635879071,0.5997334887982011,0.25891845298347005,3,3,2,1.00000000000000,4,468
468,347,0.0915299408678271,0.2944948779878404,0.3093195635879071,0.5997334887982011,0.37497057123725536,3,3,2,1.00000000000000,3,257
257,347,0.7440659615224452,0.4984592321145998,0.3093195635879071,0.5997334887982011,0.44638649798562646,3,3,2,1.00000000000000,2,187
187,347,0.1458315982343632,0.4255017906221371,0.3093195635879071,0.5997334887982011,0.23892467320215513,3,3,2,1.00000000000000,1,347
215,121,0.3834429915882402,0.6828516698592487,0.4354126759390355,0.1106021487465645,0.5746045270490111,3,3,2,1.00000000000000,9,114
114,121,0.8782376946781044,0.3662863329724327,0.4354126759390355,0.1106021487465645,0.5113398080381621,3,3,2,1.00000000000000,8,59
59,121,0.612309486133089,0.3263096527025901,0.4354126759390355,0.1106021487465645,0.2789663218379054,3,3,2,1.00000000000000,7,29
29,121,0.539185475139502,0.342217040059965,0.4354126759390355,0.1106021487465645,0.2537996291014206,3,3,2,1.00000000000000,6,14
14,121,0.1315066211376697,0.9630215707503956,0.4354126759390355,0.1106021487465645,0.9049739008138722,3,3,2,1.00000000000000,5,7
